"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2019","2019",,,"0","Units",,,100,,
"CHE","Switzerland","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2020","2020",,,"0","Units",,,100,,
"CHE","Switzerland","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2021","2021",,,"0","Units",,,100,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2000","2000",,,"0","Units",,,69.3105619248079,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2001","2001",,,"0","Units",,,69.8827095865227,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2002","2002",,,"0","Units",,,70.6872305231344,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2003","2003",,,"0","Units",,,69.0180714680457,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2004","2004",,,"0","Units",,,69.298070989845,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2005","2005",,,"0","Units",,,69.7429193805986,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2006","2006",,,"0","Units",,,71.0995483591243,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2007","2007",,,"0","Units",,,72.0347532913325,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2008","2008",,,"0","Units",,,71.862671387606,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2009","2009",,,"0","Units",,,69.842266572068,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2010","2010",,,"0","Units",,,69.8165098252435,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2011","2011",,,"0","Units",,,71.0873787931796,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2012","2012",,,"0","Units",,,72.4406049758794,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2013","2013",,,"0","Units",,,72.2982554079739,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2014","2014",,,"0","Units",,,72.5610613767697,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2015","2015",,,"0","Units",,,72.4063986176704,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2016","2016",,,"0","Units",,,73.1113707455331,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2017","2017",,,"0","Units",,,73.7235431865975,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2018","2018",,,"0","Units",,,73.6870178993189,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2019","2019",,,"0","Units",,,73.9996941631344,,
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2020","2020",,,"0","Units",,,72.9302496584328,"E","Estimated value"
"CHE","Switzerland","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2021","2021",,,"0","Units",,,74.2111028685695,"E","Estimated value"
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2000","2000",,,"0","Units",,,10.6703863016305,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2001","2001",,,"0","Units",,,11.1318536285444,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2002","2002",,,"0","Units",,,11.3452503756464,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2003","2003",,,"0","Units",,,11.4972234467177,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2004","2004",,,"0","Units",,,10.8527084052947,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2005","2005",,,"0","Units",,,10.3937132336859,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2006","2006",,,"0","Units",,,10.031956322333,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2007","2007",,,"0","Units",,,9.66305680228315,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2008","2008",,,"0","Units",,,10.0724893166171,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2009","2009",,,"0","Units",,,11.5467300747809,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2010","2010",,,"0","Units",,,11.5331369644093,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2011","2011",,,"0","Units",,,11.5846605149315,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2012","2012",,,"0","Units",,,11.2589308279692,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2013","2013",,,"0","Units",,,11.2303688112331,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2014","2014",,,"0","Units",,,11.3285320791493,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2015","2015",,,"0","Units",,,11.4257856677464,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2016","2016",,,"0","Units",,,11.219307778439,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2017","2017",,,"0","Units",,,11.1749934475151,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2018","2018",,,"0","Units",,,11.3275510109486,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2019","2019",,,"0","Units",,,11.75118596919,,
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2020","2020",,,"0","Units",,,12.7523822629329,"E","Estimated value"
"CHE","Switzerland","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2021","2021",,,"0","Units",,,11.9896138741769,"E","Estimated value"
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2000","2000",,,"0","Units",,,20.0190517727908,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2001","2001",,,"0","Units",,,18.9854367849329,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2002","2002",,,"0","Units",,,17.9675191012192,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2003","2003",,,"0","Units",,,19.4847050867827,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2004","2004",,,"0","Units",,,19.8492206048603,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2005","2005",,,"0","Units",,,19.8633673857155,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2006","2006",,,"0","Units",,,18.8684953192101,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2007","2007",,,"0","Units",,,18.3021899063843,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2008","2008",,,"0","Units",,,18.0648392957769,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2009","2009",,,"0","Units",,,18.611003353151,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2010","2010",,,"0","Units",,,18.6503532109828,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2011","2011",,,"0","Units",,,17.3279606918888,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2012","2012",,,"0","Units",,,16.3004641961514,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2013","2013",,,"0","Units",,,16.4713757802106,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2014","2014",,,"0","Units",,,16.110406544081,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2015","2015",,,"0","Units",,,16.1678157145832,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2016","2016",,,"0","Units",,,15.6693214760279,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2017","2017",,,"0","Units",,,15.1014633664254,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2018","2018",,,"0","Units",,,14.9854310897326,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2019","2019",,,"0","Units",,,14.2491198676756,,
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2020","2020",,,"0","Units",,,14.3173680786343,"E","Estimated value"
"CHE","Switzerland","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2021","2021",,,"0","Units",,,13.7992832567403,"E","Estimated value"
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2000","2000",,,"0","Units",,,27.5120429587696,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2001","2001",,,"0","Units",,,26.8655926994514,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2002","2002",,,"0","Units",,,27.0789343194828,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2003","2003",,,"0","Units",,,26.530065001712,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2004","2004",,,"0","Units",,,27.3118644797508,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2005","2005",,,"0","Units",,,27.2629980574945,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2006","2006",,,"0","Units",,,27.0602553446201,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2007","2007",,,"0","Units",,,27.207257649809,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2008","2008",,,"0","Units",,,26.7342723960095,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2009","2009",,,"0","Units",,,25.2148516404917,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2010","2010",,,"0","Units",,,25.1886290560148,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2011","2011",,,"0","Units",,,25.5188489805225,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2012","2012",,,"0","Units",,,26.2689032126867,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2013","2013",,,"0","Units",,,26.2276028534817,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2014","2014",,,"0","Units",,,26.4181898546309,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2015","2015",,,"0","Units",,,26.4112041843483,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2016","2016",,,"0","Units",,,26.4998168197215,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2017","2017",,,"0","Units",,,27.1488888707629,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2018","2018",,,"0","Units",,,26.6026939112546,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2019","2019",,,"0","Units",,,26.6222042522884,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2020","2020",,,"0","Units",,,26.9939095682844,,
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2021","2021",,,"0","Units",,,26.3365697638048,"E","Estimated value"
"CHE","Switzerland","P51S","Gross fixed capital formation, percentage of GDP","2022","2022",,,"0","Units",,,26.2504588928594,"E","Estimated value"
"TUR","Türkiye","P51S","Gross fixed capital formation, percentage of GDP","2000","2000",,,"0","Units",,,22.211352208334,,
"TUR","Türkiye","P51S","Gross fixed capital formation, percentage of GDP","2001","2001",,,"0","Units",,,17.9503101287108,,
"TUR","Türkiye","P51S","Gross fixed capital formation, percentage of GDP","2002","2002",,,"0","Units",,,19.4746956866501,,
