STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,469720.336,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,GFCFSECTOR,Investment by sector,CORP,Corporate,PC_GFCF,% of GFCF,A,Annual,2012,,59.7326317013167,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2012,,27.3864582541305,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,13834.692,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2012,,8.585473,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,22.2149667082001,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2012,,21297.511047,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,12.9659829824851,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,GFCFSECTOR,Investment by sector,CORP,Corporate,PC_GFCF,% of GFCF,A,Annual,2012,,65.1237387974105,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,25.0417970184794,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,19.2940744677383,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,17.4544670761936,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,19.8282075006966,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,GFCFSECTOR,Investment by sector,CORP,Corporate,PC_GFCF,% of GFCF,A,Annual,2012,,59.7520915194857,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,18.1659098460516,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,16.7588206755821,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2012,,26.456789315788,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,20.1681564017795,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2012,,18.7794883154281,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,GFCFSECTOR,Investment by sector,CORP,Corporate,PC_GFCF,% of GFCF,A,Annual,2012,,65.6864226429814,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2012,,23.2858130567375,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2012,,-8.549733,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,COL,Colombia,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,115819.249,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,10252318.821,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2012,,4.76144,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2012,,1.737618,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,29732.436,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,30184.757,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,80425.195,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2012,,29048.325999,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,432488.303,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,277991.759,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,897877.763,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,1684562.928,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,4799612.88,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2012,,29258.904853,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2012,,42290.879082,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2012,,44808.549212,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2012,,46477.655075,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,998266.252,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2012,,14852.929898,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,69073.803,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,14.4120068001592,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2012,,17.659583,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,21.9969284006299,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2012,,18.2792897359328,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,16.9269988169893,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,10.4768750689042,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2012,,30.7123612458239,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2012,,32.5463235014825,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,GFCFSECTOR,Investment by sector,CORP,Corporate,PC_GFCF,% of GFCF,A,Annual,2012,,60.7941875438394,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,11.4864700560426,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2012,,26.7732665964622,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,GFCFSECTOR,Investment by sector,CORP,Corporate,PC_GFCF,% of GFCF,A,Annual,2012,,63.0546018385203,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,19.6981634714402,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,12786.822,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,11.7786147534089,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2012,,23.6174800924365,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,10.8989974492585,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,GFCFSECTOR,Investment by sector,CORP,Corporate,PC_GFCF,% of GFCF,A,Annual,2012,,55.4654912044406,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,15.8842334500058,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,11370.626,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,43990.027,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,73628.053,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2012,,-2.00108,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,148597.452,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2012,,-6.305501,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2012,,3.733917,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,9839.752,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,555614.947,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2012,,-3.328386,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,359598.706,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2012,,0.905907,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2012,,-1.07777,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2012,,37628.675989,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2012,,36091.373957,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2012,,23267.448393,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2012,,37684.198067,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2012,,221285.636,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2012,,20.1910445145461,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2012,,14.3533123028391,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,COL,Colombia,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2012,,24.6724099970881,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,GFCFSECTOR,Investment by sector,CORP,Corporate,PC_GFCF,% of GFCF,A,Annual,2016,,59.6245360182018,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2016,,16.6616803465276,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2016,,26.8097370181668,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2016,,22.0318048479234,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,GFCFSECTOR,Investment by sector,CORP,Corporate,PC_GFCF,% of GFCF,A,Annual,2016,,53.4449460481446,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2016,,19.6375799048188,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,GFCFSECTOR,Investment by sector,CORP,Corporate,PC_GFCF,% of GFCF,A,Annual,2016,,61.3013480728719,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2016,,17.0697173219268,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,GFCFSECTOR,Investment by sector,CORP,Corporate,PC_GFCF,% of GFCF,A,Annual,2016,,50.8964010756682,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2016,,28.497617787189,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2016,,9.95095344044767,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2016,,3.374244,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2016,,88700.779,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2016,,24.8641342449005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2016,,18.725206583597,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2016,,17.9568645326088,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,GFCFSECTOR,Investment by sector,CORP,Corporate,PC_GFCF,% of GFCF,A,Annual,2016,,56.5143629360867,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2016,,72669.24,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2016,,11.125889,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2016,,3808723,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2016,,2.128083,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2016,,517863.209,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2016,,149445.842,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2016,,-9.211936,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2016,,1.159544,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2016,,32635.455,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,GFCF,Investment (GFCF),TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2016,,8.984558,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,GFCF,Investment (GFCF),TOT,Total,MLN_USD,Million US dollars,A,Annual,2016,,291105.217,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2016,,31310.152103,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2016,,23384.612377,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2016,,26695.909373,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2016,,27830.927735,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2016,,53486.615773,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2016,,50579.483717,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2016,,297719.06,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2016,,381420.335,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2016,,1678093.396,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2016,,460282.647,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,GFCFSECTOR,Investment by sector,HH,Household,PC_GFCF,% of GFCF,A,Annual,2016,,22.4991316610979,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,COL,Colombia,GFCFSECTOR,Investment by sector,GG,General government,PC_GFCF,% of GFCF,A,Annual,2016,,15.6969322842555,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,COL,Colombia,GFCFSECTOR,Investment by sector,CORP,Corporate,PC_GFCF,% of GFCF,A,Annual,2016,,56.4519335398008,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,GFCFSECTOR,Investment by sector,CORP,Corporate,PC_GFCF,% of GFCF,A,Annual,2016,,89.1280160329191,,A,,,,,,,
